TRADEDATE,CLOSE
2024-02-13,6300.0
2024-02-14,5866.0
2024-02-15,5900.0
2024-02-16,5956.0
2024-02-19,5891.0
2024-02-20,5768.5
2024-02-21,5599.0
2024-02-22,5697.5
2024-02-26,5923.5
2024-02-27,5895.0
2024-02-28,5872.5
2024-02-29,5860.5
2024-03-01,5867.5
2024-03-04,6055.0
2024-03-05,6130.0
2024-03-06,6054.5
2024-03-07,6069.0
2024-03-11,6070.0
2024-03-12,6011.0
2024-03-13,6014.0
2024-03-14,5934.0
2024-03-15,5950.0
2024-03-18,5953.0
2024-03-19,5912.0
2024-03-20,5979.0
2024-03-21,5900.5
2024-03-22,5891.5
2024-03-25,5962.0
2024-03-26,6125.0
2024-03-27,6284.5
2024-03-28,6109.0
2024-03-29,6142.5
2024-04-01,6120.5
2024-04-02,6178.5
2024-04-03,6210.5
2024-04-04,6272.0
2024-04-05,6220.0
2024-04-08,6323.5
2024-04-09,6290.0
2024-04-10,6210.0
2024-04-11,6127.5
2024-04-12,6187.5
2024-04-15,6300.0
2024-04-16,6355.0
2024-04-17,6410.0
2024-04-18,6290.0
2024-04-19,6345.0
2024-04-22,6278.0
2024-04-23,6186.0
2024-04-24,6115.0
2024-04-25,6181.0
2024-04-26,6202.5
2024-04-27,6187.0
2024-04-29,6200.0
2024-04-30,6246.5
2024-05-02,6176.5
2024-05-03,6120.0
2024-05-06,6124.0
2024-05-07,6143.0
2024-05-08,6253.0
2024-05-10,6255.5
2024-05-13,6320.0
2024-05-14,6306.0
2024-05-15,6267.5
2024-05-16,6220.0
2024-05-17,6195.5
2024-05-20,6080.0
2024-05-21,6131.0
2024-05-22,6116.0
2024-05-23,6119.0
2024-05-24,6000.5
2024-05-27,5860.0
2024-05-28,5970.5
2024-05-29,5921.0
2024-05-30,5865.0
2024-05-31,5782.5
2024-06-03,5597.0
2024-06-04,5841.0
2024-06-05,5895.0
2024-06-06,5874.0
2024-06-07,6072.0
2024-06-10,5932.5
2024-06-11,6006.5
2024-06-13,5990.0
2024-06-14,6025.0
2024-06-17,5952.0
2024-06-18,5733.5
2024-06-19,5658.0
2024-06-20,5740.0
2024-06-21,5737.5
2024-06-24,5795.0
2024-06-25,5741.0
2024-06-26,5720.0
2024-06-27,5695.5
2024-06-28,5630.5
2024-07-01,5550.0
2024-07-02,5566.0
2024-07-03,5571.0
2024-07-04,5517.0
2024-07-05,5533.5
2024-07-08,5408.5
2024-07-09,5030.0
2024-07-10,4810.5
2024-07-11,5049.0
2024-07-12,5002.5
2024-07-15,4809.0
2024-07-16,4904.5
2024-07-17,5071.5
2024-07-18,5125.0
2024-07-19,5261.0
2024-07-22,5314.5
2024-07-23,5260.0
2024-07-24,5234.0
2024-07-25,5227.5
2024-07-26,5009.5
2024-07-29,4876.5
2024-07-30,4930.0
2024-07-31,4900.0
2024-08-01,4898.0
2024-08-02,4836.5
2024-08-05,4764.0
2024-08-06,4849.5
2024-08-07,5000.0
2024-08-08,4935.0
2024-08-09,4991.0
2024-08-12,4959.0
2024-08-13,5027.0
2024-08-14,4970.5
2024-08-15,4911.0
2024-08-16,4929.0
2024-08-19,4876.5
2024-08-20,4830.0
2024-08-21,4717.0
2024-08-22,4581.5
2024-08-23,4585.0
2024-08-26,4781.0
2024-08-27,4896.5
2024-08-28,4900.0
2024-08-29,5022.5
2024-08-30,4938.5
2024-09-02,4915.0
2024-09-03,4943.0
2024-09-04,5250.5
2024-09-05,5275.0
2024-09-06,5320.0
2024-09-09,5470.0
2024-09-10,5365.5
2024-09-11,5409.0
2024-09-12,5053.5
2024-09-13,5215.5
2024-09-16,5369.0
2024-09-17,5500.0
2024-09-18,5465.5
2024-09-19,5440.5
2024-09-20,5490.0
2024-09-23,5672.5
2024-09-24,5684.0
2024-09-25,5438.0
2024-09-26,5335.5
2024-09-27,5379.5
2024-09-30,5289.0
2024-10-01,5339.0
2024-10-02,5206.5
2024-10-03,5189.0
2024-10-04,5212.0
2024-10-07,5200.5
2024-10-08,5274.5
2024-10-09,5270.5
2024-10-10,5250.0
2024-10-11,5163.0
2024-10-14,5188.5
2024-10-15,5203.5
2024-10-16,5177.0
2024-10-17,5105.0
2024-10-18,4996.0
2024-10-21,4994.5
2024-10-22,4916.5
2024-10-23,4789.0
2024-10-24,4792.0
2024-10-25,4649.5
2024-10-28,4587.0
2024-10-29,4598.0
2024-10-30,4600.0
2024-10-31,4536.5
2024-11-01,4585.0
2024-11-02,4599.5
2024-11-05,4592.5
2024-11-06,4593.5
2024-11-07,4552.5
2024-11-08,4575.0
2024-11-11,4626.5
2024-11-12,4776.0
2024-11-13,4720.0
2024-11-14,4585.0
2024-11-15,4666.0
2024-11-18,4579.0
2024-11-19,4495.0
2024-11-20,4475.0
2024-11-21,4419.0
2024-11-22,4432.0
2024-11-25,4192.5
2024-11-26,4007.5
2024-11-27,3981.0
2024-11-28,3986.5
2024-11-29,3600.0
2024-12-02,3750.0
2024-12-03,3660.0
2024-12-04,3638.5
2024-12-05,3684.0
2024-12-06,3679.0
2024-12-09,3733.5
2024-12-10,3711.0
2024-12-11,3721.0
2024-12-12,3709.0
2024-12-13,3707.0
2024-12-16,3634.5
2024-12-17,3580.0
2024-12-18,3637.5
2024-12-19,3615.0
2024-12-20,3858.0
2024-12-23,3900.0
2024-12-24,3941.5
2024-12-25,4028.5
2024-12-26,4068.0
2024-12-27,3962.0
2024-12-28,4096.0
2024-12-30,4260.0
2025-01-03,4365.0
2025-01-06,4230.0
2025-01-08,4319.0
2025-01-09,4217.0
2025-01-10,4270.0
2025-01-13,4311.5
2025-01-14,4268.0
2025-01-15,4242.0
2025-01-16,4460.0
2025-01-17,4502.5
2025-01-20,4467.5
2025-01-21,4483.5
2025-01-22,4486.5
2025-01-23,4405.0
2025-01-24,4369.0
2025-01-27,4273.0
2025-01-28,4324.0
2025-01-29,4369.0
2025-01-30,4520.5
2025-01-31,4430.5
2025-02-03,4405.0
2025-02-04,4360.5
2025-02-05,4325.5
2025-02-06,4323.5
2025-02-07,4317.0
2025-02-10,4307.5
2025-02-11,4336.5
2025-02-12,4184.0
2025-02-13,4091.5
2025-02-14,4020.5
2025-02-17,4044.0
2025-02-18,4020.0
2025-02-19,4004.0
2025-02-20,4030.0
2025-02-21,3955.5
2025-02-24,3960.5
2025-02-25,3961.0
2025-02-26,3930.5
2025-02-27,3902.0
2025-02-28,3877.0
2025-03-03,3778.0
2025-03-04,3808.0
2025-03-05,3825.0
2025-03-06,3730.0
2025-03-07,3699.5
2025-03-10,3862.5
2025-03-11,3846.0
2025-03-12,3805.5
2025-03-13,3697.0
2025-03-14,3780.0
2025-03-17,3804.0
2025-03-18,3836.0
2025-03-19,3828.0
2025-03-20,3838.5
2025-03-21,3750.0
2025-03-24,3693.5
2025-03-25,3700.0
2025-03-26,3655.0
2025-03-27,3588.5
2025-03-28,3534.5
2025-03-31,3452.0
2025-04-01,3459.5
2025-04-02,3451.5
2025-04-03,3384.0
2025-04-04,3285.0
2025-04-07,3167.5
2025-04-08,3243.0
2025-04-09,3204.5
2025-04-10,3216.0
2025-04-11,3251.5
2025-04-14,3261.5
2025-04-15,3290.0
2025-04-16,3317.0
2025-04-17,3419.5
2025-04-18,3461.0
2025-04-21,3439.5
2025-04-22,3464.5
2025-04-23,3435.0
2025-04-24,3388.5
2025-04-25,3391.0
2025-04-28,3310.5
2025-04-29,3315.0
2025-04-30,3300.0
2025-05-02,3255.0
2025-05-05,3195.5
2025-05-06,3218.5
2025-05-07,3219.5
2025-05-08,3226.5
2025-05-12,3259.5
2025-05-13,3275.5
2025-05-14,3238.5
2025-05-15,3212.0
2025-05-16,3224.5
2025-05-19,3226.0
2025-05-20,3228.5
2025-05-21,3211.0
2025-05-22,3178.5
2025-05-23,3173.5
2025-05-26,3109.5
2025-05-27,3125.0
2025-05-28,3173.5
2025-05-29,3173.5
2025-05-30,3150.0
2025-06-02,3118.5
2025-06-03,3162.5
2025-06-04,3142.0
2025-06-05,3173.0
2025-06-06,3154.0
2025-06-09,3127.5
2025-06-10,3130.0
2025-06-11,3124.0
2025-06-13,3117.0
2025-06-16,3096.0
2025-06-17,3116.0
2025-06-18,3127.0
2025-06-19,3140.0
2025-06-20,3117.0
2025-06-23,3107.0
2025-06-24,3153.0
2025-06-25,3169.5
2025-06-26,3079.5
2025-06-27,3049.0
2025-06-30,3033.0
2025-07-01,3024.0
2025-07-02,3003.0
2025-07-03,2856.0
2025-07-04,2764.5
2025-07-07,2716.0
2025-07-08,2613.5
2025-07-09,2554.0
2025-07-10,2542.0
2025-07-11,2502.0
2025-07-14,2542.5
2025-07-15,2570.0
2025-07-16,2622.0
2025-07-17,2600.5
2025-07-18,2623.0
2025-07-21,2606.5
2025-07-22,2598.0
2025-07-23,2602.0
2025-07-24,2835.5
2025-07-25,2730.5
2025-07-28,2677.0
2025-07-29,2617.5
2025-07-30,2668.0
2025-07-31,2645.0
2025-08-01,2625.0
2025-08-04,2653.5
2025-08-05,2716.0
2025-08-06,2701.5
2025-08-07,2666.5
2025-08-08,2695.5
2025-08-11,2799.5
2025-08-12,2788.0
2025-08-13,2735.0
2025-08-14,2758.5
2025-08-15,2740.0
2025-08-18,2737.0
2025-08-19,2741.5
2025-08-20,2767.0
2025-08-21,2697.0
2025-08-22,2673.0
2025-08-25,2662.5
2025-08-26,2651.0
2025-08-27,2650.0
2025-08-28,2564.5
2025-08-29,2562.0
2025-09-01,2538.5
2025-09-02,2511.0
2025-09-03,2510.0
2025-09-04,2520.5
2025-09-05,2545.0
2025-09-08,2538.0
2025-09-09,2680.0
2025-09-10,2613.0
2025-09-11,2609.5
2025-09-12,2517.5
2025-09-15,2510.5
2025-09-16,2505.0
2025-09-17,2522.5
2025-09-18,2481.5
2025-09-19,2418.0
2025-09-22,2396.0
2025-09-23,2331.5
2025-09-24,2338.0
2025-09-25,2321.0
2025-09-26,2294.5
2025-09-29,2098.0
2025-09-30,2078.5
2025-10-01,2050.5
2025-10-02,1985.0
2025-10-03,1961.0
2025-10-06,1990.0
2025-10-07,2009.0
2025-10-08,1940.0
2025-10-09,1923.5
2025-10-10,1862.0
2025-10-13,1912.5
2025-10-14,1980.0
2025-10-15,1886.0
2025-10-16,1999.5
2025-10-17,1986.5
2025-10-20,2003.0
2025-10-21,1960.0
2025-10-22,1949.0
2025-10-23,2004.5
