TRADEDATE,CLOSE
2006-12-26,3951.0
2006-12-27,4037.0
2006-12-28,4099.45
2006-12-29,4080.0
2007-01-09,3755.0
2007-01-10,3722.94
2007-01-11,3907.98
2007-01-12,3867.01
2007-01-15,4114.99
2007-01-16,4075.0
2007-01-17,4065.01
2007-01-18,4218.0
2007-01-19,4228.99
2007-01-22,4340.03
2007-01-23,4360.0
2007-01-24,4369.99
2007-01-25,4353.0
2007-01-26,4289.99
2007-01-29,4305.0
2007-01-30,4324.0
2007-01-31,4399.99
2007-02-01,4660.0
2007-02-02,4684.0
2007-02-05,4755.09
2007-02-06,4799.99
2007-02-07,4807.99
2007-02-08,4656.0
2007-02-09,4708.9
2007-02-12,4486.0
2007-02-13,4679.8
2007-02-14,4705.0
2007-02-15,4755.9
2007-02-16,4800.0
2007-02-19,4780.11
2007-02-20,4777.0
2007-02-21,4790.0
2007-02-22,4880.0
2007-02-26,4946.99
2007-02-27,4745.0
2007-02-28,4648.0
2007-03-01,4435.01
2007-03-02,4430.0
2007-03-05,4340.0
2007-03-06,4365.0
2007-03-07,4315.0
2007-03-09,4512.2
2007-03-12,4460.0
2007-03-13,4534.0
2007-03-14,4365.0
2007-03-15,4565.0
2007-03-16,4617.9
2007-03-19,4762.6
2007-03-20,4741.01
2007-03-21,4680.0
2007-03-22,4780.0
2007-03-23,4779.1
2007-03-26,4770.0
2007-03-27,4790.0
2007-03-28,4790.0
2007-03-29,4860.0
2007-03-30,4825.0
2007-04-02,4848.0
2007-04-03,4972.1
2007-04-04,5045.93
2007-04-05,5120.0
2007-04-06,5141.0
2007-04-09,5230.0
2007-04-10,5340.0
2007-04-11,5315.01
2007-04-12,5198.99
2007-04-13,5270.0
2007-04-16,5309.89
2007-04-17,5175.22
2007-04-18,5110.0
2007-04-19,4995.0
2007-04-20,5205.0
2007-04-23,5244.0
2007-04-24,5175.0
2007-04-25,5145.0
2007-04-26,5057.0
2007-04-27,4880.0
2007-04-28,4946.0
2007-05-02,4930.0
2007-05-03,5170.0
2007-05-04,5167.0
2007-05-07,5217.02
2007-05-08,5116.0
2007-05-10,5078.0
2007-05-11,4970.0
2007-05-14,5030.0
2007-05-15,4960.0
2007-05-16,5030.0
2007-05-17,4890.8
2007-05-18,4988.99
2007-05-21,5040.0
2007-05-22,4990.03
2007-05-23,4805.9
2007-05-24,4784.0
2007-05-25,4725.0
2007-05-28,4681.12
2007-05-29,4500.0
2007-05-30,4553.0
2007-05-31,4809.0
2007-06-01,5185.0
2007-06-04,5130.0
2007-06-05,5110.0
2007-06-06,5108.9
2007-06-07,5024.97
2007-06-08,4990.0
2007-06-09,5028.03
2007-06-13,5063.0
2007-06-14,5271.77
2007-06-15,5285.0
2007-06-18,5452.0
2007-06-19,5268.02
2007-06-20,5302.0
2007-06-21,5282.03
2007-06-22,5348.02
2007-06-25,5292.0
2007-06-26,5434.99
2007-06-27,5326.87
2007-06-28,5399.79
2007-06-29,5359.0
2007-07-02,5515.0
2007-07-03,5540.0
2007-07-04,5598.52
2007-07-05,5705.75
2007-07-06,5660.0
2007-07-09,5604.96
2007-07-10,5401.25
2007-07-11,5427.0
2007-07-12,5621.0
2007-07-13,5592.0
2007-07-16,5500.0
2007-07-17,5465.0
2007-07-18,5375.43
2007-07-19,5589.0
2007-07-20,5569.0
2007-07-23,5628.1
2007-07-24,5583.0
2007-07-25,5713.0
2007-07-26,5575.0
2007-07-27,5600.0
2007-07-30,5615.0
2007-07-31,5702.98
2007-08-01,5550.0
2007-08-02,5590.0
2007-08-03,5522.0
2007-08-06,5440.0
2007-08-07,5428.31
2007-08-08,5500.0
2007-08-09,5315.0
2007-08-10,5186.0
2007-08-13,5299.0
2007-08-14,5395.0
2007-08-15,5279.0
2007-08-16,5111.99
2007-08-17,5182.18
2007-08-20,5170.0
2007-08-21,5200.0
2007-08-22,5335.91
2007-08-23,5441.19
2007-08-24,5439.96
2007-08-27,5510.0
2007-08-28,5516.99
2007-08-29,5517.99
2007-08-30,5572.42
2007-08-31,5715.0
2007-09-03,5651.13
2007-09-04,5591.9
2007-09-05,5603.0
2007-09-06,5684.99
2007-09-07,5588.0
2007-09-10,5650.0
2007-09-11,5669.0
2007-09-12,5619.64
2007-09-13,5678.25
2007-09-14,5653.0
2007-09-17,5617.0
2007-09-18,5740.0
2007-09-19,6076.8
2007-09-20,6122.0
2007-09-21,6230.0
2007-09-24,6467.0
2007-09-25,6140.0
2007-09-26,6447.0
2007-09-27,6405.0
2007-09-28,6363.0
2007-10-01,6273.1
2007-10-02,6644.0
2007-10-03,6725.55
2007-10-04,6796.0
2007-10-05,6675.99
2007-10-08,6695.0
2007-10-09,6865.1
2007-10-10,6839.9
2007-10-11,6987.0
2007-10-12,6937.18
2007-10-15,6864.0
2007-10-16,6637.02
2007-10-17,6800.01
2007-10-18,6630.0
2007-10-19,6645.0
2007-10-22,6569.0
2007-10-23,6800.0
2007-10-24,6827.0
2007-10-25,7107.05
2007-10-26,7206.0
2007-10-29,7150.0
2007-10-30,7059.0
2007-10-31,7270.0
2007-11-01,7264.89
2007-11-02,7610.0
2007-11-06,7502.0
2007-11-07,7410.0
2007-11-08,7575.0
2007-11-09,7620.5
2007-11-12,7619.9
2007-11-13,7540.0
2007-11-14,7498.0
2007-11-15,7208.0
2007-11-16,6925.0
2007-11-19,6660.0
2007-11-20,6830.17
2007-11-21,6905.0
2007-11-22,6762.0
2007-11-23,7085.1
2007-11-26,7125.3
2007-11-27,6920.0
2007-11-28,6936.0
2007-11-29,6900.0
2007-11-30,6922.01
2007-12-03,6739.99
2007-12-04,6650.05
2007-12-05,6760.2
2007-12-06,6692.0
2007-12-07,6808.0
2007-12-10,6758.0
2007-12-11,6687.0
2007-12-12,6645.0
2007-12-13,6510.0
2007-12-14,6336.0
2007-12-17,6220.05
2007-12-18,6340.0
2007-12-19,6421.0
2007-12-20,6638.02
2007-12-21,6597.0
2007-12-24,6540.0
2007-12-25,6551.0
2007-12-26,6472.01
2007-12-27,6545.0
2007-12-28,6460.0
2008-01-09,6420.01
2008-01-10,6514.0
2008-01-11,6460.2
2008-01-14,6585.0
2008-01-15,6466.0
2008-01-16,6199.0
2008-01-17,5895.0
2008-01-18,5925.0
2008-01-21,5386.0
2008-01-22,5490.0
2008-01-23,5296.02
2008-01-24,5600.0
2008-01-25,5958.0
2008-01-28,5750.02
2008-01-29,5927.0
2008-01-30,5830.0
2008-01-31,5690.0
2008-02-01,6141.0
2008-02-04,6580.0
2008-02-05,6311.0
2008-02-06,6570.0
2008-02-07,6544.0
2008-02-08,6485.0
