TRADEDATE,CLOSE
2021-07-15,926.0
2021-07-16,925.5
2021-07-19,924.0
2021-07-20,923.0
2021-07-21,918.56
2021-07-22,918.0
2021-07-23,916.0
2021-07-26,919.01
2021-07-27,919.0
2021-07-28,918.0
2021-07-29,911.0
2021-07-30,900.0
2021-08-02,895.0
2021-08-03,900.0
2021-08-04,880.0
2021-08-05,890.0
2021-08-06,885.0
2021-08-09,870.79
2021-08-10,865.49
2021-08-11,870.0
2021-08-12,865.6
2021-08-13,874.6
2021-08-16,870.19
2021-08-17,877.3
2021-08-18,881.0
2021-08-19,869.55
2021-08-20,889.99
2021-08-23,925.0
2021-08-24,969.0
2021-08-25,994.62
2021-08-26,981.0
2021-08-27,1030.01
2021-08-30,1011.2
2021-08-31,1014.0
2021-09-01,1022.99
2021-09-02,1026.0
2021-09-03,1029.41
2021-09-06,1027.0
2021-09-07,1027.9
2021-09-08,1142.85
2021-09-09,1107.23
2021-09-10,1100.74
2021-09-13,1102.01
2021-09-14,1104.97
2021-09-15,1098.0
2021-09-16,1084.5
2021-09-17,1047.0
2021-09-20,1035.0
2021-09-21,1028.0
2021-09-22,1068.3
2021-09-23,1110.0
2021-09-24,1071.0
2021-09-27,1035.0
2021-09-28,1027.9
2021-09-29,1000.03
2021-09-30,995.02
2021-10-01,1019.75
2021-10-04,1003.74
2021-10-05,1023.15
2021-10-06,1038.0
2021-10-07,1051.81
2021-10-08,1069.95
2021-10-11,1076.18
2021-10-12,1071.68
2021-10-13,1073.0
2021-10-14,1035.2
2021-10-15,1018.0
2021-10-18,1023.98
2021-10-19,1050.0
2021-10-20,1063.0
2021-10-21,1051.0
2021-10-22,1042.37
2021-10-25,1053.6
2021-10-26,1054.67
2021-10-27,1051.98
2021-10-28,1054.0
2021-10-29,1045.0
2021-11-01,1035.0
2021-11-02,1035.0
2021-11-03,1028.05
2021-11-05,1046.9
2021-11-08,1035.0
2021-11-09,1039.0
2021-11-10,1045.9
2021-11-11,1042.0
