TRADEDATE,CLOSE
2020-09-25,1870.0
2020-09-28,1930.0
2020-09-29,1938.0
2020-09-30,1898.0
2020-10-01,1892.6
2020-10-02,1884.0
2020-10-05,1915.6
2020-10-06,1900.0
2020-10-07,1885.8
2020-10-08,1854.0
2020-10-09,1835.4
2020-10-12,1836.6
2020-10-13,1802.2
2020-10-14,1824.8
2020-10-15,1805.6
2020-10-16,1809.2
2020-10-19,1798.8
2020-10-20,1801.2
2020-10-21,1769.8
2020-10-22,1776.0
2020-10-23,1750.4
2020-10-26,1751.0
2020-10-27,1776.0
2020-10-28,1798.8
2020-10-29,1818.8
2020-10-30,1824.0
2020-11-02,1869.0
2020-11-03,1875.6
2020-11-05,1855.2
2020-11-06,1838.0
2020-11-09,1862.0
2020-11-10,1895.4
2020-11-11,1932.0
2020-11-12,1992.0
2020-11-13,1993.2
2020-11-16,1980.8
2020-11-17,1979.6
2020-11-18,1942.6
2020-11-19,1985.4
2020-11-20,1889.4
2020-11-23,1852.0
2020-11-24,1838.0
2020-11-25,1845.0
2020-11-26,1862.8
2020-11-27,1867.2
2020-11-30,1870.2
2020-12-01,1890.4
2020-12-02,1875.8
2020-12-03,1866.8
2020-12-04,1883.2
2020-12-07,1865.4
2020-12-08,1860.2
2020-12-09,1923.2
2020-12-10,2020.2
2020-12-11,2085.0
2020-12-14,2069.4
2020-12-15,2110.0
2020-12-16,2170.8
2020-12-17,2196.2
2020-12-18,2105.0
2020-12-21,2202.8
2020-12-22,2359.0
2020-12-23,2344.2
2020-12-24,2300.4
2020-12-25,2328.6
2020-12-28,2353.2
2020-12-29,2280.0
2020-12-30,2265.0
2021-01-04,2206.0
2021-01-05,2197.2
2021-01-06,2177.0
2021-01-08,2165.4
2021-01-11,2116.2
2021-01-12,2065.0
2021-01-13,2018.0
2021-01-14,2101.4
2021-01-15,2100.0
2021-01-18,2073.2
2021-01-19,2120.0
2021-01-20,2180.0
2021-01-21,2140.6
2021-01-22,2240.4
2021-01-25,2273.0
2021-01-26,2248.0
2021-01-27,2276.0
2021-01-28,2330.2
2021-01-29,2353.0
2021-02-01,2350.0
2021-02-02,2374.0
2021-02-03,2387.0
2021-02-04,2399.8
2021-02-05,2405.2
2021-02-08,2477.8
2021-02-09,2440.0
2021-02-10,2372.2
2021-02-11,2351.8
2021-02-12,2289.8
2021-02-15,2325.0
2021-02-16,2339.4
