ticker,date,time,news,news_url,T,T-1,T-2,T-3,T-4,T-5,T-6,T-7,T-8,T-9,T-10,T-11,T-12,T-13,T-14,T-15,T-16,T-17,T-18,T-19,T-20,T-21,T-22,T-23,T-24,T-25,T-26,T-27,T-28,T-29,T-30,T+1,pct_change
AKRN,2025-09-11,17:16,"Погрузка удобрений на сети РЖД в январе-августе 2025г выросла на 4% г/г до 46,9 млн т — компания",https://smart-lab.ru/blog/1203752.php,16430.0,16400.0,16218.0,16178.0,16082.0,16172.0,16156.0,16252.0,16384.0,16204.0,16260.0,16166.0,16016.0,16100.0,16034.0,16098.0,16124.0,16226.0,16316.0,16176.0,16100.0,16156.0,16182.0,16340.0,15904.0,15810.0,15866.0,15836.0,15816.0,15830.0,15846.0,16432.979318650894,0.02
AKRN,2025-09-15,8:56,Эксперты ожидают повышения цен на все ключевые виды минеральных удобрений на горизонте 2025–2026 годов — прогноз ЦЦИ — Ъ,https://smart-lab.ru/blog/1204762.php,16318.0,16558.0,16468.0,16400.0,16218.0,16178.0,16082.0,16172.0,16156.0,16252.0,16384.0,16204.0,16260.0,16166.0,16016.0,16100.0,16034.0,16098.0,16124.0,16226.0,16316.0,16176.0,16100.0,16156.0,16182.0,16340.0,15904.0,15810.0,15866.0,15836.0,15816.0,16334.557172814968,0.1
