ticker,date,time,news,news_url,T,T-1,T-2,T-3,T-4,T-5,T-6,T-7,T-8,T-9,T-10,T-11,T-12,T-13,T-14,T-15,T-16,T-17,T-18,T-19,T-20,T-21,T-22,T-23,T-24,T-25,T-26,T-27,T-28,T-29,T-30,T+1,pct_change
PHOR,2025-09-11,17:16,"Погрузка удобрений на сети РЖД в январе-августе 2025г выросла на 4% г/г до 46,9 млн т — компания",https://smart-lab.ru/blog/1203752.php,7208.0,7129.0,7031.0,6888.0,6851.0,6934.0,6970.0,6997.0,6995.0,7008.0,7017.0,7009.0,6940.0,7042.0,6983.0,7028.0,7062.0,7048.0,7051.0,7018.0,7026.0,7000.0,6988.0,7000.0,6805.0,6695.0,6618.0,6537.0,6485.0,6408.0,6451.0,7208.550713360527,0.01
PHOR,2025-09-15,8:56,Эксперты ожидают повышения цен на все ключевые виды минеральных удобрений на горизонте 2025–2026 годов — прогноз ЦЦИ — Ъ,https://smart-lab.ru/blog/1204762.php,7076.0,7197.0,7164.0,7129.0,7031.0,6888.0,6851.0,6934.0,6970.0,6997.0,6995.0,7008.0,7017.0,7009.0,6940.0,7042.0,6983.0,7028.0,7062.0,7048.0,7051.0,7018.0,7026.0,7000.0,6988.0,7000.0,6805.0,6695.0,6618.0,6537.0,6485.0,7088.120049880234,0.17
