ticker,date,time,news,news_url,T,T-1,T-2,T-3,T-4,T-5,T-6,T-7,T-8,T-9,T-10,T-11,T-12,T-13,T-14,T-15,T-16,T-17,T-18,T-19,T-20,T-21,T-22,T-23,T-24,T-25,T-26,T-27,T-28,T-29,T-30,T+1,pct_change
TRMK,2025-09-15,11:34,"Совет Евросоюза ещё на полгода продлил персональные санкции в отношении Дмитрия Пумпянского, несмотря на то, что Суд общей юрисдикции ЕС распорядился снять с него ограничения — РБК || Финансовая нагрузка на Газпром от реализации Силы Сибири-2 будет очень высокой — аналитики, опрошенные Ъ",https://smart-lab.ru/blog/1204812.php || https://smart-lab.ru/blog/1204854.php,117.2,119.34,118.48,119.18,119.36,118.7,114.64,115.18,113.04,106.42,107.74,105.6,107.28,105.46,105.28,104.94,104.28,106.12,107.54,108.1,108.02,108.06,106.78,107.06,107.4,106.92,105.16,104.12,103.68,102.88,102.88,117.35819147616708,0.13
